KorhazRovid;Korhaz;SzakmaKod;SzakmaMegnev;OsszesAgy;MukodoIAgy;MukodoIIAgy;TartoSzuneteloAgy;Kiesett6HonapnalHosszabb;Kiesett6HonapnalRovidebb;TeljesithetoApolasiNapSzam;ElbocsatottBetegSzam;EltavozottBetegSzam;MasOsztalyBetegSzam;MeghaltBetegSzam;EgynaposEsetSzam;TeljesitettApolasiNapSzam;ApolasAtlTartam;Agykihasznalas;Halalozas;Ev;OsszesAtlagAgy;MukodoAtlagAgy
1701;Megyei Önkormányzat Kórháza, Szekszárd;16;Fertőző betegellátó;32;32;32;0;;;11680;893;693;111;89;0;10113;11,32;86,58;9,97;2002;32;32
1701;Megyei Önkormányzat Kórháza, Szekszárd;17;Felvételi osztály;10;10;10;0;;;3650;1709;770;919;20;0;1711;1;46,88;1,17;2002;10;10
1701;Megyei Önkormányzat Kórháza, Szekszárd;18;Elmegyógyászat;58;58;58;0;;;21170;1204;836;342;26;0;20296;16,86;95,87;2,16;2002;58;58
1701;Megyei Önkormányzat Kórháza, Szekszárd;19;Tüdőgyógyászat;46;46;46;0;;;16790;1409;978;342;89;0;14545;10,32;86,63;6,32;2002;46;46
1702;Városi KH-RI, Bonyhád;1;Belgyógyászat;40;40;40;0;;;14600;1524;1411;40;73;0;10786;7,08;73,88;4,79;2002;40;40
1702;Városi KH-RI, Bonyhád;2;Sebészet;40;40;40;0;;;14600;874;841;12;21;0;6813;7,8;46,66;2,4;2002;40;40
1702;Városi KH-RI, Bonyhád;4;Szülészet-nőgyógyászat;30;30;30;0;;;10950;1264;1259;5;0;0;6924;5,48;63,23;0;2002;30;30
1703;Integrált Eü. Szolg. KHT, Dombóvár;1;Belgyógyászat;84;84;84;0;;;30660;2551;2317;133;101;0;22829;8,95;74,46;3,96;2002;84;84
1703;Integrált Eü. Szolg. KHT, Dombóvár;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;;;10950;1416;1411;4;1;0;7641;5,4;69,78;0,07;2002;30;30
1703;Integrált Eü. Szolg. KHT, Dombóvár;9;Ideggyógyászat;28;28;28;0;;;10220;755;647;19;89;0;8313;11,01;81,34;11,79;2002;28;28
1703;Integrált Eü. Szolg. KHT, Dombóvár;15;Intenzív betegellátó;6;6;6;0;;;2190;270;24;186;60;0;1239;4,59;56,58;22,22;2002;6;6
1703;Integrált Eü. Szolg. KHT, Dombóvár;92;Sebészeti típusú mátrix;146;146;146;0;;;53290;7047;6856;158;33;36;35737;5,07;67,06;0,47;2002;146;146
1801;Megyei Markusovszky Kórház, Szombathely;1;Belgyógyászat;223;223;223;0;;;81395;7958;6427;1140;391;1;73808;9,27;90,68;4,91;2002;223;223
1801;Megyei Markusovszky Kórház, Szombathely;2;Sebészet;135;135;135;0;;;49275;4498;3954;410;134;2;33838;7,52;68,67;2,98;2002;135;135
1801;Megyei Markusovszky Kórház, Szombathely;3;Traumatológia;68;68;68;0;;;24820;2359;2125;204;30;3;15318;6,49;61,72;1,27;2002;68;68
1801;Megyei Markusovszky Kórház, Szombathely;4;Szülészet-nőgyógyászat;80;80;80;0;;;29200;4463;4427;35;1;833;20679;4,63;70,82;0,02;2002;80;80
1801;Megyei Markusovszky Kórház, Szombathely;5;Csecsemő- és gyermekgyógyászat;90;90;90;0;;;32850;4935;4881;27;27;0;28974;5,87;88,2;0,55;2002;90;90
1801;Megyei Markusovszky Kórház, Szombathely;6;Fül-orr-gégészet;30;30;30;0;;;10950;1297;1268;23;6;0;4670;3,6;42,65;0,46;2002;30;30
1801;Megyei Markusovszky Kórház, Szombathely;7;Szemészet;25;25;25;0;;;9125;1279;1263;16;0;1;5395;4,22;59,12;0;2002;25;25
1801;Megyei Markusovszky Kórház, Szombathely;8;Bőr- és nemibeteg;20;20;20;0;;;7300;565;532;32;1;0;5314;9,41;72,79;0,18;2002;20;20
1801;Megyei Markusovszky Kórház, Szombathely;9;Ideggyógyászat;70;70;70;0;;;25550;2095;1552;375;168;0;17802;8,5;69,68;8,02;2002;70;70
1801;Megyei Markusovszky Kórház, Szombathely;10;Ortopédia;25;25;25;0;;;9125;763;669;94;0;0;7502;9,83;82,21;0;2002;25;25
1801;Megyei Markusovszky Kórház, Szombathely;11;Urológia;34;34;34;0;;;12410;1895;1786;79;30;374;9793;5,17;78,91;1,58;2002;34;34
1801;Megyei Markusovszky Kórház, Szombathely;12;Onkológia, onkoradiológia;71;71;71;0;;;25915;2158;2027;37;94;0;23102;10,71;89,15;4,36;2002;71;71
1801;Megyei Markusovszky Kórház, Szombathely;13;Fog- és szájsebészet;15;15;15;0;;;5475;496;459;36;1;0;3923;7,91;71,65;0,2;2002;15;15
1801;Megyei Markusovszky Kórház, Szombathely;14;Reumatológia;30;30;30;0;;;10950;735;720;15;0;0;7979;10,86;72,87;0;2002;30;30
1801;Megyei Markusovszky Kórház, Szombathely;15;Intenzív betegellátó;14;14;14;0;;;5110;746;132;440;174;1;3916;5,25;76,63;23,32;2002;14;14
1801;Megyei Markusovszky Kórház, Szombathely;16;Fertőző betegellátó;28;28;28;0;;;10220;922;860;51;11;0;5330;5,78;52,15;1,19;2002;28;28
1801;Megyei Markusovszky Kórház, Szombathely;17;Felvételi osztály;8;0;0;8;;;0;0;0;0;0;0;0;;;0;2002;8;0
1801;Megyei Markusovszky Kórház, Szombathely;18;Elmegyógyászat;70;70;70;0;;;25550;1418;992;420;6;0;16201;11,43;63,41;0,42;2002;70;70
1801;Megyei Markusovszky Kórház, Szombathely;19;Tüdőgyógyászat;40;40;40;0;;;14600;1053;775;194;84;0;10601;10,07;72,61;7,98;2002;40;40
0193;Igazságügyi Megfigyelő és Elmegyógyító Intézet, Budapest;9;Ideggyógyászat;30;30;30;0;;;10950;169;160;8;1;0;6619;39,17;60,45;0,59;2002;30;30
0116;Fővárosi Péterfy S. Utcai KH-RI;1;Belgyógyászat;410;410;410;0;;;149650;13959;11291;1798;870;1;118181;8,47;78,97;6,23;2002;410;410
0116;Fővárosi Péterfy S. Utcai KH-RI;2;Sebészet;75;75;75;0;;;27375;2902;2748;94;60;1;19062;6,57;69,63;2,07;2002;75;75
0116;Fővárosi Péterfy S. Utcai KH-RI;3;Traumatológia;70;70;70;0;;;25550;2331;2168;96;67;1;22129;9,49;86,61;2,87;2002;70;70
0116;Fővárosi Péterfy S. Utcai KH-RI;4;Szülészet-nőgyógyászat;45;45;45;0;;;16425;4517;4499;18;0;58;15306;3,39;93,19;0;2002;45;45
0116;Fővárosi Péterfy S. Utcai KH-RI;5;Csecsemő- és gyermekgyógyászat;20;20;20;0;;;7300;976;974;0;2;0;10324;10,58;141,4;0,2;2002;20;20
0116;Fővárosi Péterfy S. Utcai KH-RI;6;Fül-orr-gégészet;25;25;25;0;;;9125;1406;1387;12;7;0;6253;4,45;68,53;0,5;2002;25;25
0116;Fővárosi Péterfy S. Utcai KH-RI;7;Szemészet;26;26;26;0;;;9490;1373;1367;5;1;1;5661;4,12;59,65;0,07;2002;26;26
0116;Fővárosi Péterfy S. Utcai KH-RI;9;Ideggyógyászat;66;66;66;0;;;24090;2561;2420;59;82;0;18997;7,42;78,86;3,2;2002;66;66
0116;Fővárosi Péterfy S. Utcai KH-RI;11;Urológia;25;25;25;0;;;9125;987;973;8;6;0;6515;6,6;71,4;0,61;2002;25;25
0116;Fővárosi Péterfy S. Utcai KH-RI;12;Onkológia, onkoradiológia;50;50;50;0;;;18250;1564;1443;24;97;0;8649;5,53;47,39;6,2;2002;50;50
0116;Fővárosi Péterfy S. Utcai KH-RI;15;Intenzív betegellátó;16;16;16;0;;;5840;655;138;362;155;0;3141;4,8;53,78;23,66;2002;16;16
0116;Fővárosi Péterfy S. Utcai KH-RI;17;Felvételi osztály;10;10;10;0;;;3650;2739;2558;180;1;0;2780;1,01;76,16;0,04;2002;10;10
0116;Fővárosi Péterfy S. Utcai KH-RI;18;Elmegyógyászat;60;60;60;0;;;21900;1384;1368;15;1;0;16010;11,57;73,11;0,07;2002;60;60
1803;Városi Kórház, Sárvár;90;Mátrix intézet;84;84;84;0;;;30660;3804;3493;165;146;4;25821;6,79;84,22;3,84;2002;84;84
1804;Dr. Batthyány Strattmann László Kórház, Körmend;1;Belgyógyászat;40;40;40;0;;;14600;1392;1174;128;90;0;12147;8,73;83,2;6,47;2002;40;40
1804;Dr. Batthyány Strattmann László Kórház, Körmend;2;Sebészet;40;40;40;0;;;14600;1327;1250;47;30;14;10554;7,95;72,29;2,26;2002;40;40
1804;Dr. Batthyány Strattmann László Kórház, Körmend;4;Szülészet-nőgyógyászat;20;20;20;0;;;7300;1214;1212;2;0;19;4989;4,11;68,34;0;2002;20;20
1804;Dr. Batthyány Strattmann László Kórház, Körmend;90;Mátrix intézet;0;0;0;0;;;0;7;1;1;5;0;228;32,57;;71,43;2002;0;0
1805;Kemenesaljai Egyesített Kórház, Celldömölk;90;Mátrix intézet;84;84;84;0;;;28116;3615;3411;112;92;18;26453;7,32;94,09;2,54;2002;84;77
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;1;Belgyógyászat;156;156;156;0;;;56940;6144;5297;394;453;2;49686;8,09;87,26;7,37;2002;156;156
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;2;Sebészet;82;82;82;0;;;29930;3250;3005;200;45;38;23046;7,09;77;1,38;2002;82;82
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;3;Traumatológia;67;58;58;9;;;21802;2302;2171;84;47;0;18329;7,96;84,07;2,04;2002;67;59,7
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;4;Szülészet-nőgyógyászat;80;80;80;0;;;29200;4466;4392;73;1;169;22675;5,08;77,65;0,02;2002;80;80
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;5;Csecsemő- és gyermekgyógyászat;70;70;70;0;;;25550;4077;3781;284;12;0;20787;5,1;81,36;0,29;2002;70;70
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;6;Fül-orr-gégészet;30;30;30;0;;;10950;2024;2000;16;8;0;7248;3,58;66,19;0,4;2002;30;30
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;7;Szemészet;22;22;22;0;;;8030;1418;1412;6;0;0;4810;3,39;59,9;0;2002;22;22
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;8;Bőr- és nemibeteg;25;25;25;0;;;9125;570;542;27;1;0;7555;13,25;82,79;0,18;2002;25;25
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;9;Ideggyógyászat;68;45;45;23;;;16425;1667;1533;53;81;0;12235;7,34;74,49;4,86;2002;68;45
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;10;Ortopédia;20;16;16;4;;;6340;432;397;34;1;0;4914;11,38;77,51;0,23;2002;20;17,4
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;11;Urológia;42;42;42;0;;;15330;2287;2217;58;12;0;11911;5,21;77,7;0,52;2002;42;42
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;12;Onkológia, onkoradiológia;30;30;30;0;;;10950;1425;1412;3;10;0;7653;5,37;69,89;0,7;2002;30;30
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;13;Fog- és szájsebészet;6;6;6;0;;;2190;185;168;16;1;0;827;4,47;37,76;0,54;2002;6;6
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;14;Reumatológia;30;30;30;0;;;10320;784;617;167;0;0;9505;12,12;92,1;0;2002;30;28,3
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;15;Intenzív betegellátó;14;14;14;0;;;5110;738;210;429;99;0;3270;4,43;63,99;13,41;2002;14;14
1901;Megyei Csolnoky Ferenc KH-RI, Veszprém;17;Felvételi osztály;12;12;12;0;;;4380;956;956;0;0;0;957;1;21,85;0;2002;12;12
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;1;Belgyógyászat;80;80;80;0;;;29200;3554;3107;120;327;1;31036;8,73;106,3;9,2;2002;80;80
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;2;Sebészet;40;40;40;0;;;14600;1714;1618;61;35;2;12246;7,14;83,88;2,04;2002;40;40
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;4;Szülészet-nőgyógyászat;30;30;30;0;;;10950;1410;1402;5;3;7;8371;5,94;76,45;0,21;2002;30;30
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;5;Csecsemő- és gyermekgyógyászat;20;20;20;0;;;7300;945;945;0;0;0;4489;4,75;61,49;0;2002;20;20
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;6;Fül-orr-gégészet;20;20;20;0;;;7300;781;771;4;6;0;5607;7,18;76,81;0,77;2002;20;20
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;7;Szemészet;20;20;20;0;;;7300;957;956;1;0;0;5575;5,83;76,37;0;2002;20;20
1903;Gróf Eszterházy Kórház-Szakambulancia, Pápa;11;Urológia;25;25;25;0;;;9125;1038;1000;33;5;0;8823;8,5;96,69;0,48;2002;25;25
1904;Városi KH-RI, Várpalota;90;Mátrix intézet;76;76;76;0;;;27740;5640;5306;159;175;3;30357;5,38;109,4;3,1;2002;76;76
1907;Városi KH-RI, Sümeg;18;Elmegyógyászat;80;80;80;0;;;29200;1839;1200;619;20;0;30168;16,4;103,3;1,09;2002;80;80
0118;Fővárosi Uzsoki Utcai KH-RI;1;Belgyógyászat;194;194;194;0;;;70810;5718;4674;734;310;1;57711;10,09;81,5;5,42;2002;194;194
0118;Fővárosi Uzsoki Utcai KH-RI;2;Sebészet;64;64;64;0;;;23360;2668;2305;325;38;0;17733;6,65;75,91;1,42;2002;64;64
0118;Fővárosi Uzsoki Utcai KH-RI;4;Szülészet-nőgyógyászat;40;40;40;0;;;14600;2512;2497;15;0;2;9545;3,8;65,38;0;2002;40;40
0118;Fővárosi Uzsoki Utcai KH-RI;6;Fül-orr-gégészet;40;40;40;0;;;14600;1679;1595;55;29;1;10645;6,34;72,91;1,73;2002;40;40
0118;Fővárosi Uzsoki Utcai KH-RI;7;Szemészet;25;25;25;0;;;9125;1927;1910;17;0;0;6779;3,52;74,29;0;2002;25;25
0118;Fővárosi Uzsoki Utcai KH-RI;9;Ideggyógyászat;40;40;40;0;;;14600;1763;1513;214;36;0;12160;6,9;83,29;2,04;2002;40;40
0118;Fővárosi Uzsoki Utcai KH-RI;10;Ortopédia;80;80;80;0;;;29200;4508;3970;526;12;8;18429;4,09;63,11;0,27;2002;80;80
0118;Fővárosi Uzsoki Utcai KH-RI;11;Urológia;32;32;32;0;;;11680;1497;1426;63;8;1;8679;5,8;74,31;0,53;2002;32;32
0118;Fővárosi Uzsoki Utcai KH-RI;12;Onkológia, onkoradiológia;106;106;106;0;;;38690;2164;2112;28;24;0;29327;13,55;75,8;1,11;2002;106;106
0118;Fővárosi Uzsoki Utcai KH-RI;15;Intenzív betegellátó;13;13;13;0;;;4745;541;85;339;117;0;2167;4,01;45,67;21,63;2002;13;13
0118;Fővárosi Uzsoki Utcai KH-RI;19;Tüdőgyógyászat;40;40;40;0;;;14600;1092;955;83;54;0;12034;11,02;82,42;4,95;2002;40;40
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;1;Belgyógyászat;0;0;0;0;;;8736;833;671;107;55;0;7274;8,73;83,26;6,6;2002;23,9;23,9
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;2;Sebészet;0;0;0;0;;;9282;832;730;83;19;0;6244;7,5;67,27;2,28;2002;25,4;25,4
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;4;Szülészet-nőgyógyászat;0;0;0;0;;;3822;511;509;2;0;0;2445;4,78;63,97;0;2002;10,5;10,5
1908;Városi Erzsébet Kórház-Rendelőintézet, Zirc;90;Mátrix intézet;80;80;80;0;;;7360;661;573;62;26;0;5390;8,15;73,23;3,93;2002;20,2;20,2
1909;Városi Kórház-Rendelőintézet, Tapolca;1;Belgyógyászat;74;74;74;0;;;27010;2576;2365;32;179;0;21223;8,24;78,57;6,95;2002;74;74
1909;Városi Kórház-Rendelőintézet, Tapolca;2;Sebészet;64;64;64;0;;;23360;2489;2411;25;53;1;16248;6,53;69,55;2,13;2002;64;64
1909;Városi Kórház-Rendelőintézet, Tapolca;4;Szülészet-nőgyógyászat;30;30;30;0;;;10950;1551;1543;8;0;353;6695;4,32;61,14;0;2002;30;30
1911;Veszprém Megyei Önkormányzat Tüdőgyógyintézete, Farkasgyepű;19;Tüdőgyógyászat;127;127;127;0;;;46355;2834;2687;33;114;0;36510;12,88;78,76;4,02;2002;127;127
1912;Városi Magyar Imre Kórház, Ajka;1;Belgyógyászat;0;0;0;0;;;7240;685;532;109;44;0;6759;9,87;93,36;6,42;2002;19,8;19,8
1912;Városi Magyar Imre Kórház, Ajka;2;Sebészet;38;38;38;0;;;13870;1373;1229;123;21;0;8396;6,12;60,53;1,53;2002;38;38
1912;Városi Magyar Imre Kórház, Ajka;3;Traumatológia;62;62;62;0;;;22630;2247;2100;136;11;0;16495;7,34;72,89;0,49;2002;62;62
1912;Városi Magyar Imre Kórház, Ajka;4;Szülészet-nőgyógyászat;30;30;30;0;;;10950;2100;2090;10;0;392;9571;4,56;87,41;0;2002;30;30
1912;Városi Magyar Imre Kórház, Ajka;5;Csecsemő- és gyermekgyógyászat;25;25;25;0;;;9125;1698;1697;0;1;0;7110;4,19;77,92;0,06;2002;25;25
1912;Városi Magyar Imre Kórház, Ajka;6;Fül-orr-gégészet;15;15;15;0;;;5475;301;296;3;2;0;1814;6,03;33,13;0,66;2002;15;15
1912;Városi Magyar Imre Kórház, Ajka;7;Szemészet;20;20;20;0;;;7300;902;900;2;0;2;4016;4,45;55,01;0;2002;20;20
1912;Városi Magyar Imre Kórház, Ajka;9;Ideggyógyászat;0;0;0;0;;;5430;483;421;49;13;0;4720;9,77;86,92;2,69;2002;14,9;14,9
1912;Városi Magyar Imre Kórház, Ajka;15;Intenzív betegellátó;5;5;5;0;;;1825;222;47;119;56;0;1341;6,04;73,48;25,23;2002;5;5
1912;Városi Magyar Imre Kórház, Ajka;16;Fertőző betegellátó;39;39;39;0;;;14235;1290;1112;138;40;0;11494;8,91;80,74;3,1;2002;39;39
1912;Városi Magyar Imre Kórház, Ajka;91;Belgyógyászati típusú mátrix;130;130;130;0;;;34780;3007;2563;274;170;2;29277;9,74;84,18;5,65;2002;95,3;95,3
1968;Állami Szívkórház, Balatonfüred;1;Belgyógyászat;36;36;36;0;;;13140;1306;1241;46;19;2;9069;6,94;69,02;1,45;2002;36;36
0119;Fővárosi Nyírő Gyula KH-RI;1;Belgyógyászat;154;154;154;0;;;56210;5046;4263;441;342;0;48962;9,7;87,11;6,78;2002;154;154
0119;Fővárosi Nyírő Gyula KH-RI;2;Sebészet;35;35;35;0;;;12775;1218;1096;95;27;0;8402;6,9;65,77;2,22;2002;35;35
0119;Fővárosi Nyírő Gyula KH-RI;4;Szülészet-nőgyógyászat;50;50;50;0;;;18250;2965;2952;13;0;1088;12059;4,07;66,08;0;2002;50;50
0119;Fővárosi Nyírő Gyula KH-RI;9;Ideggyógyászat;35;35;35;0;;;12775;994;927;48;19;0;10927;10,99;85,53;1,91;2002;35;35
0119;Fővárosi Nyírő Gyula KH-RI;15;Intenzív betegellátó;8;8;8;0;;;2920;605;154;367;84;0;2297;3,8;78,66;13,88;2002;8;8
0119;Fővárosi Nyírő Gyula KH-RI;18;Elmegyógyászat;127;127;127;0;;;46355;3785;3680;70;35;0;44013;11,63;94,95;0,92;2002;127;127
2001;Zala Megyei Kórház, Zalaegerszeg;1;Belgyógyászat;174;168;168;6;;;62280;7065;5847;1039;179;17;50346;7,13;80,84;2,53;2002;176,6;170,6
2001;Zala Megyei Kórház, Zalaegerszeg;2;Sebészet;106;104;104;2;;;37960;4063;3482;514;67;16;26646;6,56;70,19;1,65;2002;106;104
2001;Zala Megyei Kórház, Zalaegerszeg;3;Traumatológia;62;62;62;0;;;22630;2631;2404;217;10;0;17462;6,64;77,16;0,38;2002;62;62
2001;Zala Megyei Kórház, Zalaegerszeg;4;Szülészet-nőgyógyászat;64;64;64;0;;;23360;3708;3499;207;2;490;20119;5,43;86,13;0,05;2002;64;64
2001;Zala Megyei Kórház, Zalaegerszeg;5;Csecsemő- és gyermekgyógyászat;76;76;76;0;;;27740;3141;2871;257;13;1;18945;6,03;68,29;0,41;2002;76;76
2001;Zala Megyei Kórház, Zalaegerszeg;6;Fül-orr-gégészet;30;30;30;0;;;10950;1378;1365;9;4;1;6462;4,69;59,01;0,29;2002;30;30
2001;Zala Megyei Kórház, Zalaegerszeg;7;Szemészet;28;28;28;0;;;10220;2708;2685;23;0;0;6974;2,58;68,24;0;2002;28;28
2001;Zala Megyei Kórház, Zalaegerszeg;8;Bőr- és nemibeteg;25;25;25;0;;;9125;467;435;31;1;0;6286;13,46;68,89;0,21;2002;25;25
2001;Zala Megyei Kórház, Zalaegerszeg;9;Ideggyógyászat;76;76;76;0;;;27740;2650;2181;304;165;0;22794;8,6;82,17;6,23;2002;76;76
2001;Zala Megyei Kórház, Zalaegerszeg;10;Ortopédia;30;30;30;0;;;10950;1188;1167;21;0;0;8648;7,28;78,98;0;2002;30;30
2001;Zala Megyei Kórház, Zalaegerszeg;11;Urológia;28;28;28;0;;;10220;1673;1563;102;8;430;8214;4,91;80,37;0,48;2002;28;28
2001;Zala Megyei Kórház, Zalaegerszeg;12;Onkológia, onkoradiológia;16;16;16;0;;;5840;1640;1588;26;26;0;5892;3,59;100,9;1,59;2002;16;16
2001;Zala Megyei Kórház, Zalaegerszeg;13;Fog- és szájsebészet;4;4;4;0;;;1460;156;156;0;0;0;508;3,26;34,79;0;2002;4;4
2001;Zala Megyei Kórház, Zalaegerszeg;15;Intenzív betegellátó;12;12;12;0;;;4380;510;41;349;120;0;2558;5,02;58,4;23,53;2002;12;12
2001;Zala Megyei Kórház, Zalaegerszeg;16;Fertőző betegellátó;66;66;66;0;;;24090;1816;1426;236;154;0;15768;8,68;65,45;8,48;2002;66;66
2001;Zala Megyei Kórház, Zalaegerszeg;18;Elmegyógyászat;57;57;57;0;;;20805;1074;333;737;4;0;19073;17,76;91,68;0,37;2002;57;57
2001;Zala Megyei Kórház, Zalaegerszeg;19;Tüdőgyógyászat;65;65;65;0;;;23725;1546;1269;211;66;0;17988;11,64;75,82;4,27;2002;65;65
2002;Megyei Jogú Város Kórháza, Nagykanizsa;1;Belgyógyászat;109;109;109;0;;;39785;5159;4589;417;153;0;30251;5,86;76,04;2,97;2002;109;109
2002;Megyei Jogú Város Kórháza, Nagykanizsa;2;Sebészet;72;72;72;0;;;26280;2738;2572;133;33;0;18933;6,91;72,04;1,21;2002;72;72
2002;Megyei Jogú Város Kórháza, Nagykanizsa;3;Traumatológia;48;48;48;0;;;17520;1842;1757;80;5;0;10898;5,92;62,2;0,27;2002;48;48
2002;Megyei Jogú Város Kórháza, Nagykanizsa;4;Szülészet-nőgyógyászat;72;72;72;0;;;26280;2381;2369;10;2;0;12063;5,07;45,9;0,08;2002;72;72
2002;Megyei Jogú Város Kórháza, Nagykanizsa;5;Csecsemő- és gyermekgyógyászat;46;46;46;0;;;16790;1577;1557;20;0;0;9179;5,82;54,67;0;2002;46;46
2002;Megyei Jogú Város Kórháza, Nagykanizsa;6;Fül-orr-gégészet;25;25;25;0;;;9125;1779;1754;19;6;0;7361;4,14;80,67;0,34;2002;25;25
2002;Megyei Jogú Város Kórháza, Nagykanizsa;7;Szemészet;20;20;20;0;;;7300;1492;1487;4;1;0;5428;3,64;74,36;0,07;2002;20;20
2002;Megyei Jogú Város Kórháza, Nagykanizsa;9;Ideggyógyászat;49;49;49;0;;;17885;1692;1467;118;107;0;15241;9,01;85,22;6,32;2002;49;49
2002;Megyei Jogú Város Kórháza, Nagykanizsa;11;Urológia;25;25;25;0;;;9125;2196;2136;45;15;1;9099;4,14;99,72;0,68;2002;25;25
2002;Megyei Jogú Város Kórháza, Nagykanizsa;15;Intenzív betegellátó;10;10;10;0;;;3650;467;55;267;145;0;2555;5,47;70;31,05;2002;10;10
2002;Megyei Jogú Város Kórháza, Nagykanizsa;18;Elmegyógyászat;40;40;40;0;;;14600;1014;863;142;9;0;10607;10,46;72,65;0,89;2002;40;40
2003;Városi KH-RI, Keszthely;1;Belgyógyászat;75;75;75;0;;;27375;2974;2483;398;93;0;22481;7,56;82,12;3,13;2002;75;75
2003;Városi KH-RI, Keszthely;2;Sebészet;40;40;40;0;;;14600;1390;1295;83;12;0;9263;6,66;63,45;0,86;2002;40;40
2003;Városi KH-RI, Keszthely;3;Traumatológia;15;15;15;0;;;5475;661;596;61;4;0;4024;6,09;73,5;0,61;2002;15;15
2003;Városi KH-RI, Keszthely;4;Szülészet-nőgyógyászat;38;38;38;0;;;13870;1782;1774;8;0;1;8232;4,62;59,35;0;2002;38;38
2003;Városi KH-RI, Keszthely;5;Csecsemő- és gyermekgyógyászat;30;30;30;0;;;10950;937;937;0;0;0;4627;4,94;42,26;0;2002;30;30
2003;Városi KH-RI, Keszthely;15;Intenzív betegellátó;6;6;6;0;;;2190;377;68;241;68;0;1726;4,58;78,81;18,04;2002;6;6
1969;Szent András Állami Reumatol. és Rehab. Kórház, Hévízfürdő;14;Reumatológia;54;54;54;0;;;19710;1288;1279;9;0;0;17497;13,58;88,77;0;2002;54;54
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;1;Belgyógyászat;218;218;218;0;;;79570;6618;5589;584;445;0;58039;8,77;72,94;6,72;2002;218;218
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;2;Sebészet;60;60;60;0;;;21900;2087;1882;148;57;2;14406;6,9;65,78;2,73;2002;60;60
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;3;Traumatológia;127;127;127;0;;;46355;5062;4693;302;67;23;32746;6,47;70,64;1,32;2002;127;127
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;4;Szülészet-nőgyógyászat;55;55;55;0;;;20075;3178;3163;15;0;1170;10908;3,43;54,34;0;2002;55;55
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;9;Ideggyógyászat;60;60;60;0;;;21900;1867;1733;105;29;0;16055;8,6;73,31;1,55;2002;60;60
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;11;Urológia;25;25;25;0;;;9125;1482;1434;41;7;0;5942;4,01;65,12;0,47;2002;25;25
0121;Fővárosi Önkormányzat Károlyi Sándor Kórház és Rendelőint.;15;Intenzív betegellátó;10;10;10;0;;;3650;373;37;229;107;0;2541;6,81;69,62;28,69;2002;10;10
0122;Fővárosi Heim Pál Gyermekkórház;5;Csecsemő- és gyermekgyógyászat;380;380;380;0;;;133936;18453;17958;484;11;141;83966;4,55;62,69;0,06;2002;380;366,9
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;2;Sebészet;29;29;29;0;;;11309;2071;2036;34;1;0;7990;3,86;70,65;0,05;2002;31;31
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;5;Csecsemő- és gyermekgyógyászat;111;111;111;0;;;40515;4107;4034;67;6;0;24392;5,94;60,2;0,15;2002;111;111
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;6;Fül-orr-gégészet;20;20;20;0;;;7300;1824;1821;3;0;0;3705;2,03;50,75;0;2002;20;20
0123;Magyarországi Református Egyház Bethesda Gyermekkórháza, Bp.;15;Intenzív betegellátó;11;11;11;0;;;3291;214;61;143;10;0;1574;7,36;47,83;4,67;2002;9;9
0124;Fővárosi Budai Gyermekkórház-RI;5;Csecsemő- és gyermekgyógyászat;95;95;95;0;;;34225;5735;5731;4;0;0;27125;4,73;79,25;0;2002;93,8;93,8
